Rajarshi - king's sage, 10
Rajas - mastery; fame; pride , 10
Rajat - silver, 10
Rajatshubhra - white as silver , 10
Rajdulari - princess, 10
Rajeev - blue lotus , 10
Rajendra - king , 10
Rajendrakumar - king, 10
Rajendramohan - king, 10
Rajesh - god of kings , 10
Rajesh - king , 10
Rajit - decorated , 10
Rajiv - lotus flower , 10
Rajivlochan - king's sage, 10
Rajivnayan - king's sage, 10
Rajkumar - prince , 10
Rajrishi - king's sage , 10
Rajyeshwar - king, 10
Rakesh - the moon , 10
Raksha - the moon; protection, 10
Ram - Lord Rama; one who pleases , 10
Ramakanta - Lord Vishnu, 10
Raman - beloved; pleasing , 10
Ramanuja - born after Rama, 10
Ramashray - Lord Vishnu; protected by Rama , 10
Ramavatar - reincarnation of Lord Rama, 10
Ramchandra - Lord Rama , 10
Ramesh - Lord Vishnu, 10
Rameshwar - Lord Shiva , 10
Ramkishore - Lord Rama, 10
Ramkrishna - Lord Rama; Krishna , 10
Ramkumar - Lord Rama, 10
Rammohan - Lord Rama , 10
Ramnath - Lord Rama, 10
Ramprasad - Lord Rama , 10
Rampratap - Lord Rama, 10
Ramratan - Lord Rama , 10
Ramswaroop - Lord Rama, 10
Ranajay - victorious , 10
Ranajit - victorious, 10
Randhir - brave , 10
Rangan - a flower, 10
Ranganath - Lord Vishnu , 10
Ranjan - entertaining, 10
Ranjeet - victor in wars , 10
Ranjit - victorious , 10
Rasaraj - mercury , 10
Rasbihari - Lord Krishna, 10
Rasesh - Lord Krishna , 10
Rashmil - silken, 10
Rasik - connoisseur, 10
Rasul - angel , 10
Ratan - precious stone, 10
Ratannabha - Lord Vishnu , 10
Rathin - celestial, 10
Ratish - cupid , 10
Ratnakar - mine of jewels; sea , 10
Ratul - sweet , 10
Ravi - sun , 10
Ravikiran - sun ray , 10
Ravinandan - Karna , 10
Ravindra - sun , 10
Ravishu - cupid , 10
Raza - hope, 10
Razak - devotee , 10
Rebanta - a son of Surya, 10
Rehman - merciful , 10
Rehmat - mercy, 10
Riddhiman - possessed of good fortune , 10
Rijul - innocent, 10
Ripudaman - killer of enemies , 10
Rishabh - second note of the indian scale of music, 10
Rishi - sage; ray of light , 10
Rishikesh - Lord Vishnu, 10
Rituparan - joyous, 10
Rituraj - spring , 10
Ritvik - priest , 10
Riyaz - practice, 10
Rizvan - harbinger of good news , 10
Rochak - tasty, 10
Rochan - red lotus; bright , 10
Rohan - ascending, 10
Rohanlal - Lord Krishna , 10
Rohit - red , 10
Rohitasva - sone of King Harishchandra , 10
Ronak - embellishment, 10
Roshan - illumination , 10
Ruchir - beautiful, 10
Rudra - Lord Shiva , 10
Rujul - simple; honest , 10
Rupak - beautiful, 10
Rupesh - lord of beauty , 10
Rupin - embodied beauty , 10
Rushil - charming , 10
Rustom - warrior , 10
Rutujit - conquerer of seasons , 10
Sacchidananda - total bliss, 10
Sachet - consciousness, 10
Sachetan - rational , 10
Sachin - Lord Indra , 10
Sachit - consciousness, 10
Sadanand - ever joyous , 10
Sadashiva - eternally pure, 10
Sadeepan - lighted up , 10
Sadiq - kingly, 10
Saeed - priestly , 10
Sagar - sea; ocean , 10
Sagun - possessed of qualities , 10
Sahaj - natural, 10
Sahas - bravery , 10
Sahdev - one of the Pandava princes, 10
Sahib - the lord , 10
Sahil - guide, 10
Sainath - Saibaba , 10
Saipraasad - blessing, 10
Saipratap - blessing of Saibaba , 10
Sajal - moist, 10
Sajan - beloved , 10
Saket - Llrd Krishna, 10
Salaman - high , 10
Salarjung - beautiful , 10
Saleem - healthy , 10
Salil - water , 10
Salim - happy; peaceful, 10
Samar - war, 10
Samarendra - Lord Vishnu , 10
Samarendu - Lord Vishnu, 10
Samarjit - victorious in war , 10
Samarth - powerful, 10
Sambaran - restraint; name of an ancient king , 10
Sambhav - born; mainfested, 10
Sambhddha - wise, 10
Sambit - consciousness , 10
Sameen - valuable, 10
Sameer - breeze , 10
Samendra - winner of war , 10
Samir - wind , 10
Samiran - breeze , 10
Sampat - prosperous , 10
Samrat - emperor , 10
Samudra - ocean, 10
Samudragupta - a famous king , 10
Samudrasen - lord of the ocean, 10
Samyak - enough , 10
Sanabhi - related, 10
Sanam - beloved , 10
Sanat - Lord Brahma, 10
Sanatan - eternal , 10
Sanchay - collection, 10
Sanchit - collected , 10
Sandananda - eternal bliss , 10
Sandeep - a lighted lamp , 10
Sandeepen - a sage, 10
Sanjay - Bhritarashtra's charioteer , 10
Sanjiv - love; life, 10
Sanjivan - immortality , 10
Sanjog - coincidence , 10
Sankalpa - resolve, 10
Sankara - Shiva , 10
Sankarshan - a name of Balaram; brother of Lord Krishna , 10
Sanket - signal, 10
Sanobar - palm tree , 10
Santosh - contentment, 10
Sanwariya - Lord Krishna , 10
Sanyog - conincidence, 10
Sapan - dream , 10
Saquib - bright, 10
Saral - straight , 10
Sarang - spotted deer , 10
Saras - a bird; lake, 10
Sarasija - lotus , 10
Sarasvat - learned , 10
Sarat - autumn, 10
Sarbajit - one who has conquered all , 10
Sarfaraz - head held high, 10
Saroj - lotus , 10
Sartaj - crown, 10
Sarthak - well done , 10
Sarup - beautiful, 10
Sarvadaman - son of Shakuntala-Bharat , 10
Sarvesh - lord of all, 10
Sarwar - promotion , 10
Sashreek - prosperous, 10
Satindra - Lord Vishnu , 10
Satish - ruler of hundreds , 10
Satrijit - father of Satyabhama; wife of Lord Krishna , 10
Satvamohan - truthful , 10
Satyajit - wedded to truth, 10
Satyakam - son of Jabala in the Mahabharata , 10
Satyaki - charioteer of Krishna, 10
Satyamurty - statue of truth , 10
Satyanarayan - Lord Krishna, 10
Satyankar - true; good , 10
Satyaprakash - light of truth, 10
Satyapriya - devoted to truth , 10
Satyasheel - truthful, 10
Satyavan - husband of Savitri; true , 10
Satyavrat - one who has taken vow of truth , 10
Satyavrata - dedicated to truth, 10
Satyendra - lord of truth , 10
Saurabh - fragrance , 10
Saurav - divine; celestial , 10
Savar - Lord Shiva, 10
Savitendra - the sun , 10
Sawan - a Hindu month, 10
Sayam - evening , 10
Sayed - leader, 10
Seemanta - parting line of hair , 10
Senajit - victory over army , 10
Sevak - servant, 10
Shaan - pride , 10
Shachin - Lord Indra, 10
Shachindra - Lord Indra, 10
Shadab - fresh , 10
Shaheen - tender, 10
Shahid - patriot , 10
Shailendra - king of mountains; Himalayas, 10
Shailesh - god of mountain; Himalayas, 10
Shaistakhan - polite, 10
Shakib - patience , 10
Shaktidhar - Lord Shiva, 10
Shakunt - blue jay , 10
Shakyasinha - Lord Buddha , 10
Shalin - modest , 10
Shambhu - Lord Shiva, 10
Shameek - an ancient sage , 10
Shami - fire, 10
Shamindra - quiet; gentle , 10
Shams - fragrance, 10
Shamshu; Shamshad - beautiful , 10
Shandar - proud, 10
Shankar - Shiva , 10
Shankha - conch, 10
Shanmuga - Kartikeya; first son of Lord Shiva , 10
Shanmukha - Kartikeya; first son of Lord Shiva, 10
Shantanu - a king from the epic Mahabharata, 10
Shantashil - gentle , 10
Shantimay - peaceful, 10
Shantinath - lord of peace , 10
Shantiprakash - light of peace, 10
Shantipriya - peace-loving , 10
Sharad - autumn, 10
Sharadchandra - autumn moon , 10
Sharadindu - autumn moon, 10
Sharan - shelter , 10
Sharang - deer, 10
Shardul - tiger , 10
Shariq - intelligent, 10
Shashank - moon , 10
Shashanka - the moon , 10
Shashee - moon , 10
Shashibhushan - Shiva, 10
Shashidhar - the moon , 10
Shashikant - moon stone , 10
Shashikiran - moon's rays, 10
Shashimohan - the moon , 10
Indian baby boy names, 10
Indian baby boy names, 10
Indian baby boy names, 10
Indian baby boy names, 10
Indian baby boy names, 10
Indian baby boy names, 10
Indian baby boy names, 10
Indian baby boy names, 10
Indian baby boy names, 10
Gangeya - of the Ganga , 10
Gangol - a precious, 10
Gaurang - fair complexioned , 10
Gaurav - honour; pride; respect , 10
Gaurinath - Lord Shiva, 10
Gautam - Lord Buddha , 10
Geet - excellent , 10
Ghanashyam - Lord Krishna, 10
Giri - mountain , 10
Giridari - Lord Krishna , 10
Giridhar - Lord Krishna, 10
Giridhar - one who holds mountain - Krishna , 10
Girik - Lord Shiva, 10
Girilal - Lord Shiva , 10
Girindra - Lord Shiva, 10
Giriraj - lord of mountain , 10
Girish - Lord Shiva, 10
Gokul - a place where Lord Krishna was brought up , 10
Gopal - Krishna; protector of cows, 10
Gopan - protection , 10
Gopesh - Lord Krishna , 10
Gopichand - name of a king, 10
Gorakh - cowherd , 10
Gourishankar - Mount Everest, 10
Govind - cowherd , 10
Govinda - Lord Krishna , 10
Gudakesha - the archer Arjuna, 10
Gulab - rose , 10
Gulfam - the colour , 10
Gulzar - gardener, 10
Gulzarilal - name of Lord Krishna , 10
Gumwant - virtuous , 10
Gunaratna - jewel of virtue , 10
Gunjan - buzzing of a bee, 10
Gupil - a secret, 10
Gurbachan - promise of the guru , 10
Gurcharan - feet of the guru , 10
Gurdayal - compassionate guru , 10
Gurdeep - light of the teacher , 10
Gurmeet - friend of the guru , 10
Gurnam - name of the guru , 10
Gurpreet - love of the teacher, 10
Gursharan - refuge at the guru , 10
Guru - teacher; master or priest , 10
Gurudas - servant of the guru , 10
Gurudutt - gift of the guru , 10
Gyan - knowledge , 10
Habib - beloved, 10
Hafiz - protected , 10
Hamid - friend, 10
Hamir - a raga , 10
Hans - swan, 10
Hanuman - monkey god of Ramayana , 10
Hanumant - monkey god of Ramayana, 10
Hardik - heartfelt , 10
Harekrishna - Lord Krishha, 10
Harendra - Lord Shiva , 10
Haresh - Lord Krishna, 10
Hari - sun; Vishnu , 10
Haridas - servant of Krishna , 10
Harigopal - Lord Krishna, 10
Harihar - Vishu and Shiva together , 10
Harilal - son of Hari , 10
Harinarayan - Lord Vishnu , 10
Hariom - Lord Vishnu, 10
Hariprasad - blessed by Lord Krishna , 10
Hariram - Lord Rama , 10
Harish - Vishnu , 10
Harishankar - Lord Shiva, 10
Harishchandra - King of Surya dynasty; charitable , 10
Haritbaran - green, 10
Harjeet - victorious, 10
Harkrishna - Lord Krishna, 10
Harmendra - the moon , 10
Haroon - hope, 10
Harsh - happiness , 10
Harsha - joy; delight , 10
Harshad - giver of joy, 10
Harshal - lover , 10
Harshavardhan - creator of joy , 10
Harshit - joyous , 10
Harshita - joyous, 10
Harshul - deer , 10
Harshvardhan - one who increases joy , 10
Hashmat - glory; joyful , 10
Hasit - happy, 10
Hassan - Islamic , 10
Heer - diamond, 10
Hem - gold , 10
Hemachandra - golden moon , 10
Hemadri - the Himalayas, 10
Hemamdar - golden creeper , 10
Hemang - one with shining body , 10
Hemanga - goldenbodied , 10
Hemant - one of the six seasons , 10
Hemanta - early winter, 10
Hemaraj - king of gold , 10
Hemendra - lord of gold , 10
Hemendu - golden moon, 10
Heramba - Lord Ganesh , 10
Himachal - the Himalayas, 10
Himadri - Himalaya , 10
Himaghna - the sun, 10
Himanshu - the moon, 10
Himmat - courage , 10
Himnish - Lord Shiva , 10
Hiranmay - golden , 10
Hiranya - wealth , 10
Hirendra - Lord of diamonds, 10
Hiresh - king of gems, 10
Hitendra - well-wisher , 10
Hriday - Heart, 10
Hridayesh - king of heart , 10
Hridaynath - beloved , 10
Hrishikesh - Lord Vishnu, 10
Hrishikesh - one who controls senses , 10
Hussain - Islamic thinker; saint , 10
Ibhanan - elephant faced , 10
Ibrahim - Abraham; earth, 10
Idris - fiery, 10
Iham - expected, 10
Ihit - prize; honour , 10
Ikshu - sugarcane , 10
Ilesh - lord of earth , 10
Iman - name of raga, 10
Imaran - strong , 10
Imtiaz - power of discrimination, 10
Indeever - blue lotus , 10
Indivar - blue lotus , 10
Indradutt - gift of Indra , 10
Indrajeet - conqueror, 10
Indrajit - conquerer of Indra , 10
Indrakanta - Indra , 10
Indraneel - emerald , 10
Indubhushan - the moon , 10
Induhasan - like a moon, 10
Indukanta - like a moon , 10
Indulal - moon's lustre, 10
Indushekhar - like a moon , 10
Inesh - king of kings , 10
Intekhab - chosen, 10
Iqbal - desire, 10
Irfan - knowledgable , 10
Irshaad - signal , 10
Isar - eminent; Lord Shiva, 10
Ishan - the Lord , 10
Ishrat - affection, 10
Ishwar - powerful; the supreme god , 10
Izhar - submission , 10
Jag - the universe, 10
Jagadbandu - Lord Krishna , 10
Jagadeep - light of the world , 10
Jagadhidh - lord of the world , 10
Jagadish - lord of the universe , 10
Jagajeet - conquerer of the world , 10
Jagajeevan - life of the world , 10
Jaganmay - spread over the universe, 10
Jagannath - Lord Vishnu; lord of the world , 10
Jagat - the universe, 10
Jagjeevan - worldly life, 10
Jagmohan - one who attracts the world , 10
Jahan - the world , 10
Jaichand - victory of the moon, 10
Jaidayal - victory of kindness , 10
Jaidev - god of victory , 10
Jaigopal - victory of Lord Krishna , 10
Jaikrishna - victory of Lord krishna, 10
Jaimini - an ancient philosopher , 10
Jainarayan - victory, 10
Jaipal - Lord Brahma , 10
Jairaj - lord of victory, 10
Jaisal - famous folk , 10
Jaisukh - joy of winning, 10
Jaiwant - victory , 10
Jalal - glory, 10
Jalendu - moon in the water , 10
Jalil - revered, 10
Janak - father of Nandan; creator , 10
Janamejay - a mJanardan - Lord Vishnu, 10
Janardan - one who helps people , 10
Japa - chanting , 10
Japendra - lord of chants-Lord Shiva, 10
Japesh - lord of chants-lord Shiva , 10
Jasbeer - victorious hero, 10
Jashan - celebration , 10
Jaspal - Lord Krishna, 10
Jasraj - king of fame , 10
Jasveer - hero of fame , 10
Jaswant - victorious, 10
Jatan - nurturing, 10
Jatin - pertaining to a saint , 10
Javed - immortal Jawahar, 10
Jawahar - jewel , 10
Jayadeep - light of victory , 10
Jayaditya - victorious sun , 10
Jayant - victorious , 10
Jayashekhar - crest of victory , 10
Jaysukh - pleasure of victory , 10
Jeemutbahan - full of life, 10
Jeevan - life , 10
Jehangir - Akbar's son, 10
Jhoomer - ornament , 10
Jignesh - curiosity to research, 10
Jihan - the world , 10
Jinendra - lord of life , 10
Jishnu - triumphant , 10
Jitendra - lord of conquerers , 10
Jivitesh - God, 10
Jnyandeep - light of knowledge , 10
Jnyaneshwar - god of wisdom , 10
Joginder - Lord Shiva , 10
Jogindra - Lord Shiva, 10
Jograj - Lord Krishna, 10
Jugnu - a firefly , 10
Jusal - pari, 10
Jyotichandra - splendour , 10
Jyotiprakash - splendour of the flame, 10
Jyotiranjan - joyous flamae , 10
Jyotirdhar - holder of the flame, 10
Jyotirmoy - lustrous , 10
Kabir - name of a famous saint, 10
Kailas - abode of Lord Shiva , 10
Kailash - a Himalayan peak; abode of Shiva , 10
Kailashchandra - Lord Shiva, 10
Kailashnath - Lord Shiva , 10
Kalash - sacred pot Kalidas, 10
Kalicharan - a devotee Kali, 10
Kalidas - the poet; dramatist; slave of godess Kali , 10
Kalimohan - a devotee of Goddess Kali, 10
Kalipada - a devotee of Goddess Kali , 10
Kaliranjan - a devotee of Goddess Kali , 10
Kalyan - welfare, 10
Kamadev - god of love , 10
Kamal - lotus flower , 10
Kamalakar - Lord Vishnu , 10
Kamalapati - Lord Vishnu , 10
Kamalesh - Lord Vishnu; one with Eyes like a lotus, 10
Kamalnayan - lotuseyed, 10
Kamlesh - god of lotus , 10
Kamod; Kambod; Kambodi - a raga, 10
Kamraj; Kamesh; Kameshwar - love , 10
Kamran - success, 10
Kanad - an ancient , 10
Kanak - gold , 10
Kanan - forest , 10
Kanchan - gold , 10
Kandarpa - Cupid, 10
Kanha - Krishna , 10
Kanhaiya - Lord Krishna , 10
Kantilal - lustrous, 10
Kantimoy - lustrous , 10
Kanu - Lord Krishna , 10
Kanvar - young prince, 10
Kanwal - lotus , 10
Kanwaljeet - lotus, 10
Kanwalkishore - lotus; Lord krishna , 10
Kapil - name of a sage, 10
Kapish - Lord Hanuman , 10
Karan - Karna; the firstborn of Kunti, 10
Kareem - kind , 10
Karna - the firstborn of Kunti, 10
Kartar - master , 10
Kartik - a Hindu month, 10
Kartikeya - god of war , 10
karunakar - merciful, 10
Karunamay - full of light , 10
Karunashankar - merciful, 10
Kashif - a connoisseur , 10
Kashinath - Lord Shiva, 10
Kashiprasad - blessed by Lord Shiva , 10
Kashyap - name of a sage, 10
Kathir; Kadir - ray of light , 10
Kausar - lake of paradise , 10
Kaushal - clever; skilled , 10
Kaushik - sentiment of love , 10
Kaustav - a legendary gem; a gem worn by Lord Vishnu , 10
Kaustubh - a jewel of Lord Vishnu, 10
Kavi - a poet , 10
Kavi - a wise man; poet , 10
Kaviraj - doctor, 10
Kedar - a raga, 10
Kedarnath - Lord Shiva , 10
Keshav - Lord Vishnu, 10
Ketan - home; banner , 10
Kevalkishore - absolute , 10
Kevalkumar - absolute, 10
Keyur - armlet, 10
Khadim - servant of God , 10
Khajit - Buddha, 10
Khalid - immortal , 10
Khazana - treasure, 10
Khemchand - welfare , 10
Khemprakash - welfare, 10
Khushal - perfect , 10
Kinshuk - a flower, 10
Kiran - ray of light , 10
Kiranmay - full of light, 10
Kirit - a crown , 10
Kirtikumar - famous, 10
Kishore - young , 10
Kishorekumar - young, 10
Kripal - merciful , 10
Krishanu - fire, 10
Krishna - Lord Krishna, 10
Krishnachandra - Lord Krishna , 10
Krishnadeva - Lord Krishna, 10
Krishnakanta - Lord Krishna , 10
Krishnakumar - Lord Kirshna, 10
Krishnala - Lord Krishna , 10
Krishnamurari - Lord Krishna , 10
Krishnamurthy - Lord Krishna, 10
Krishnaroop - dark , 10
Krishnendu - Lord Krishna, 10
Kshaunish - king , 10
Kuber - god of wealth, 10
Kuberchand - god of wealth , 10
Kularanjan - star of family, 10
Kulbhushan - ornament of family, 10
Kuldeep - light of family , 10
Kumar - prince , 10
Kunal - sone of emperor Ashok, 10
Kundan - pure , 10
Kundanlal - golden, 10
Kunja - grove of trees , 10
Kunjabihari - Lord Krishna, 10
Kush - son of Lord Rama , 10
Kushal - clever, 10
Kusumakar - spring , 10
Lagan - appropriate time, 10
Lakshman - prosperous; brother of Rama , 10
Lakshmibanta - fortunate , 10
Lakshmidhar - Lord Vishnu, 10
Lakshmigopal - Lord vishnu , 10
Lakshmikanta - Lord Vishnu , 10
Lalit - beautiful , 10
Lalitaditya - beautiful sun , 10
Lalitchandra - beautiful moon , 10
Lalitkishore - beautiful , 10
Lalitkumar - beautiful, 10
Lalitmohan - beautiful and attractive , 10
Lalitmohan - beautiful , 10
Lambodar - Lord Ganesh, 10
Lankesh - Ravana , 10
Latafat - elegance, 10
Latif - elegant , 10
Lav - son of Lord Rama, 10
Lochan - the eye , 10
Lohitaksha - Lord Vishnu, 10
Lokesh - Lord Brahma , 10
Loknath - lord of all worlds , 10
Lokprakash - light of the world , 10
Lokranjan - Lord Vishnu , 10
Madan - Cupid; god of love , 10
Madangopal - Lord Krishna , 10
Madhav - sweet like honey , 10
Madhavdas - servant of Lord Krishna , 10
Madhu - honey; nectar , 10
Madhuk - a honeybee , 10
Madhukanta - the moon, 10
Madhukar - honey bee; lover , 10
Madhup - a honeybee, 10
Madhur - sweet , 10
Madhusudan - Lord Krishna, 10
Madhusudhana - Krishna; one who killed demon Madhu , 10
Magan - engrossed , 10
Mahabahu - Arjuna , 10
Mahabala - great strength , 10
Mahadev - most powerful god , 10
Mahaniya - worthy of honour , 10
Mahavir - most courageous among men , 10
Maheepati - the king , 10
Mahendra - Indra , 10
Mahesh - Lord Shiva, 10
Maheshwar - Lord Shiva , 10
Mahin - the earth, 10
Mahindra - a king , 10
Mahipal - a king, 10
Mahish - a king , 10
Mahmud - the Prophet of Islam, 10
Mahtab - the moon , 10
Mainak - a mountain a Himalayan peak, 10
Maitreya - friend , 10
Makarand - Honey; Honey Bee, 10
Malay - a mountain , 10
Manas - mind, 10
Manasi - born of the mind , 10
Manav - man, 10
Manavendra - king among men , 10
Mandar - a celestial tree, 10
Mandeep - light of the mind , 10
Mandhatri - prince , 10
Manendra - king of mind , 10
Mangal - auspicious, 10
Mangesh - Lord Shiva , 10
Mani - a jewel , 10
Manibhushan - supreme gem, 10
Manik - ruby , 10
Manindra - lord of the mind; diamond, 10
Maniram - jewel of a person , 10
Manish - god of mind; intellect, 10
Manishankar - Lord Shiva, 10
Manishankar - Shiva , 10
Manjeet - conqueror of the mind , 10
Manmatha - Cupid, 10
Manmohan - pleasing , 10
Manohar - beautiful; captivating, 10
Manoj - born of the mind, 10
Manoranjan - one who pleases the mind , 10
Manoranjan - pleasing , 10
Manprasad - mentally calm and cool person , 10
Mansukh - pleasing, 10
Manu - original man , 10
Mardav - softness, 10
Mareechi - ray of light , 10
Markandeya - a devotee of Lord Shiva , 10
Markandeya - a sage , 10
Martand - sun , 10
Martanda - the sun, 10
Marut - the wind , 10
Maruti - Lord Hanuman, 10
Matsendra - king of the fishes , 10
Mayank - moon , 10
Mayanka - the moon , 10
Mayur - peacock , 10
Megh - cloud , 10
Megha - a star, 10
Meghashyam - Lord Krishna, 10
Meghdutt - gift of clouds , 10
Meghnad - thunder , 10
Mehboob - beloved , 10
Mehdi - a flower, 10
Mehmood - the Prophet of Islam , 10
Mehul - rain , 10
Mihir - sun , 10
Mihir - the sun, 10
Milan - union , 10
Milap - union, 10
Milind - honey bee , 10
Milun - union, 10
Mirza - a prince , 10
Misal - example, 10
Mitesh - one with few desires , 10
Mithil - kingdom , 10
Mithilesh - the king of Mithila; Janak; father of Nandan , 10
Mithun - Gemini, 10
Mitul - friend, 10
Mohajit - attractive , 10
Mohak - attractive, 10
Mohal - attractive , 10
Mohamad - the Prophet, 10
Mohan - charming; fascinating , 10
Mohin - attractive , 10
Mohit - ensnarled by beauty , 10
Mohita - attracted , 10
Mohnish - Lord Krishna, 10
Mohul - attractive , 10
Monish - lord of mind , 10
Moti - pearl, 10
Motilal - pearl , 10
Moulik - valuable, 10
Mriganka - the moon , 10
Mrigankamouli - Lord Shiva, 10
Mrigankasekhar - Lord Shiva , 10
Mrigendra - lion, 10
Mrigesh - lion , 10
Mrityunjay - Lord Shiva, 10
Mubarak - congratulations , 10
Mudita - happy, 10
Shashishekhar - Lord Shiva, 10
Shashwat - ever lasting; continuous , 10
Shatrughan - victorious, 10
Shatrughna - victorious, 10
Shatrujit - victorious , 10
Shatrunjay - overcomer of enemies , 10
Shattesh - king of mountains , 10
Shaukat - grand, 10
Shaunak - a great sage , 10
Sheetal - cool, 10
Sheil - mountain , 10
Shekhar - Lord Shiva , 10
Shesh - cosmic serpent, 10
Shevantilal - a crysanthemum, 10
Shikha - flame , 10
Shikhar - peak, 10
Shirish - a flower , 10
Shiromani - superb jewel, 10
Shirshirchandra - winter moon , 10
Shishir - winter , 10
Shishirkumar - the moon, 10
Shishupal - sone of Subhadra , 10
Shiv - Lord Shiva; auspicious; lucky , 10
Shivendra - Lord Shiva , 10
Shivendu - pure moon, 10
Shivesh - Lord Shiva , 10
Shivlal - Lord Shiva, 10
Shivraj - Lord Shiva , 10
Shivshankar - Lord Shiva, 10
Shobhan - splendid , 10
Shoorsen - brave, 10
Shravan - a Hindu month , 10
Shravankumar - a character from the epic Ramayana, 10
Shrenik - organised , 10
Shreshta - the best, 10
Shreyas - superior , 10
Shridhar - Lord Vishnu, 10
Shrigopal - Lord Krishna , 10
Shrihari - Lord Krishna, 10
Shrikanta - beautiful , 10
Shrikrishna - Lord Krishna, 10
Shrikumar - beautiful , 10
Shrinath - Lord Vishnu, 10
Shrinivas - Lord Vishnu , 10
Shripad - Lord Vishnu, 10
Shripal - Lord Vishnu , 10
Shripati - Lord Vishnu, 10
Shriram - Lord Rama , 10
Shriranga - Lord Vishnu, 10
Shrish - Lord Vishnu , 10
Shrivatsa - Lord Vishnu, 10
Shriyans - wealth , 10
Shubha - auspicious, 10
Shubhang - handsome , 10
Shubhankar - auspivious, 10
Shubhashis - blessing , 10
Shubhendu - luckly moon, 10
Shubhranshu - the moon , 10
Shuddhashil - well-born, 10
Shulabh - easy , 10
Shvetang - fair complexioned , 10
Shvetank - having a white mark , 10
Shyam - dark blue; black , 10
Shyamal - black; dark blue , 10
Shyamsundar - Lord Krishna, 10
Siddhanta - principle , 10
Siddharth - white mustard , 10
Siddhartha - a name of Lord Buddha, 10
Siddheshwar - a goddess , 10
Siraj - lamp, 10
Sitakanta - Lord Rama , 10
Sitanshu - the moon, 10
Sitikantha - Lord Shiva , 10
Sivanta - Lord Shiva, 10
Smarajit - one who has conquered lust, 10
Smaran - remembrance , 10
Smritiman - unforgettable , 10
Snehal - freindly , 10
Snehanshn - affectionate, 10
Snehin - a friend , 10
Sohail - moon-glow, 10
Soham - the presence of divinity of each soul , 10
Sohan - charm, 10
Sohil - beautiful , 10
Som - the moon, 10
Somansh - half moon, 10
Somendra - moon , 10
Someshwar - Lord Shiva , 10
Somnath - Lord Shiva, 10
Sopan - steps , 10
Soumil - a friend, 10
Soumyakanti - handsome , 10
Sourabh - fragrance, 10
Sourish - Lord Vishnu, 10
Srijan - creation , 10
Srikant - lover of wealth , 10
Srinivas - abode of wealth , 10
Sriram - Lord Rama , 10
Sual - asked for, 10
Subal - a friend of Lord Krishna , 10
Subash - fragrance, 10
Subbarao - auspicious , 10
Subhadra - mother of Lord Krishna; wife of Arjuna, 10
Subhan - aware , 10
Subhash - soft spoken , 10
Subhash - well-spoken, 10
Subinay - humble , 10
Subodh - sound advice; easily understood , 10
Subrata - devoted to what is right, 10
Suchir - eternal , 10
Sudama - friend , 10
Sudama - meek , 10
Sudarshan - handsome, 10
Sudeep - bright , 10
Sudesh - country, 10
Sudesha - good country , 10
Sudeva - good Deva , 10
Sudhakar - the moon , 10
Sudhamay - full of nectar, 10
Sudhanshu - the moon , 10
Sudhanssu - moon , 10
Sudhi - scholar, 10
Sudhindra - knowledge , 10
Sudhir - great scholar; calm, 10
Sudhish - excellent intellect , 10
Sugata - a name of the Buddha , 10
Sugreev - man with a beautiful neck, 10
Sugriva - one with graceful neck , 10
Suhail - moon-glow , 10
Suhas - smiling beautifully, 10
Suhrid - well-disposed , 10
Suhrit - well-disposed, 10
Sujan - honest , 10
Sujash - illustrious , 10
Sujay - victory, 10
Sujit - victory , 10
Sujit - winner, 10
Sukant - handsome, 10
Sukanta - handsome , 10
Sukesh - beautiful, 10
Suketu - a Yaksha king , 10
Sukhamay - pleasurable, 10
Sukhdev - god of happiness , 10
Sukrit - good deed, 10
Sukumar - handsome , 10
Sulalit - graceful , 10
Sulekh - beautifully written, 10
Sulochan - one with beautiful eyes , 10
Sultan - king, 10
Suman - flower , 10
Sumant - wise, 10
Sumanta - wise , 10
Sumantra - friend of King Dasarath Sumedh - clever , 10
Sumeet - a good friend, 10
Sumit - a good friend, 10
Sumitra - good friend , 10
Sunanda - very pleasing, 10
Sunasi - Lord Indra , 10
Sundar - beautiful , 10
Sundar - handsome; of good principles; prudent , 10
Sunil - dark blue , 10
Sunirmal - pure , 10
Suparna - leafy, 10
Suprakash - manifested , 10
Supratik - cupid, 10
Supratim - beautiful image , 10
Supriya - beloved, 10
Sur - a musical note , 10
Suraj - the sun, 10
Surajit - god , 10
Suranjan - pleasing, 10
Surdeep - lamp of music , 10
Suren - Lord Indra , 10
Suresh - Lord Indra, 10
Suresh - sun , 10
Surya - the sun, 10
Suryabhan - the sun , 10
Suryakant - loved by the sun , 10
Suryakanta - a jewel, 10
Suryashankar - Lord Shiva , 10
Sushanta - quiet, 10
Sushil - well behaved , 10
Sushobhan - very beautiful, 10
Sushrut - well heard , 10
Sushruta - son of sage Viswamitra, 10
Sutej - lustre , 10
Suvan - the sun, 10
Suvimal - pure , 10
Suvrata - strict in religious vows - Subrata , 10
Suyash - illustrious, 10
Swagat - welcome , 10
Swami - master , 10
Swaminath - the Lord Almighty, 10
Swapan - dream , 10
Swapnil - seen in a dream; dreamy , 10
Swaraj - liberty; freedom , 10
Swarup - truth , 10
Swayambhu - Lord Shiva, 10
Swetaketu - an ancient sage , 10
Syamantak - a jewel of Lord Vishnu , 10
Tahir - holy, 10
